id,task_type,theme,poem_type,prompt,generated_poem,is_format_correct,num_sentences,char_counts,errors
T0170,theme_generation,楼台,七言绝句,"请围绕主题“楼台”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",海客骑鲸去，神僊驾鹤归。何人登画阁，风动碧云飞。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0171,theme_generation,晨景,五言绝句,"请围绕主题“晨景”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",山色带朝昏，朝昏景色新。更无留恋意，终是逐流尘。,True,4,"[5, 5, 5, 5]",[]
T0172,theme_generation,暮景,七言绝句,"请围绕主题“暮景”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",一水自西来，溪声山更回。何须明月照，方是仲宣台。。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0173,theme_generation,湖上,五言绝句,"请围绕主题“湖上”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",湖水浸天绿，湖山入眼青。无人会幽意，日夕独来经。,True,4,"[5, 5, 5, 5]",[]
T0174,theme_generation,溪边,七言绝句,"请围绕主题“溪边”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",秋水清泠滑，寒山苍翠重。平林一抹暝，渔笛一声中。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0175,theme_generation,山寺,五言绝句,"请围绕主题“山寺”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",一径连青壁，孤根寄乱云。无端石门客，来作辟兵分。,True,4,"[5, 5, 5, 5]",[]
T0176,theme_generation,秋夜,七言绝句,"请围绕主题“秋夜”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",枕上闻更尽，樽前见月斜。可怜今夜事，不似去年花。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0177,theme_generation,春游,五言绝句,"请围绕主题“春游”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",风入花枝冷，香凝玉宇深。可怜桃与李，独托一芳心。,True,4,"[5, 5, 5, 5]",[]
T0178,theme_generation,送别,七言绝句,"请围绕主题“送别”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",春水绿于染，野云轻似浮。杨花如解语，应悔未封侯。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0179,theme_generation,登高,五言绝句,"请围绕主题“登高”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",九日秋来晚，三州客未归。白云何处去，空复望寒衣。,True,4,"[5, 5, 5, 5]",[]
T0180,theme_generation,望月,七言绝句,"请围绕主题“望月”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",万里同风月，今宵共此看。何须更把酒，相对自怡颜。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0181,theme_generation,听雨,五言绝句,"请围绕主题“听雨”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",夜半雨声急，晓来山气昏。柴门无俗客，共对读书轩。,True,4,"[5, 5, 5, 5]",[]
T0182,theme_generation,赏花,七言绝句,"请围绕主题“赏花”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",春尽残红堕，朝来雨洒晴。数枝娇欲语，零落不堪听。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0183,theme_generation,观潮,五言绝句,"请围绕主题“观潮”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",日暮天无风，沧波忽生白。平陆不可干，奔涛正相激。,True,4,"[5, 5, 5, 5]",[]
T0184,theme_generation,塞外,七言绝句,"请围绕主题“塞外”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",玉关万里道，羌笛送春归。汉月年年满，胡沙日日飞。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0185,theme_generation,军旅,五言绝句,"请围绕主题“军旅”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",山深秋欲雨，水落雁初飞。试上高楼望，边声满塞衣。,True,4,"[5, 5, 5, 5]",[]
T0186,theme_generation,宫怨,七言绝句,"请围绕主题“宫怨”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",画烛明歌扇，金炉袅翠烟。愿得随郎去，相从采白莲。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0187,theme_generation,闺思,五言绝句,"请围绕主题“闺思”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",玉簟冰壶冷，金炉篆烬迟。夜阑频侧枕，一半是相思。,True,4,"[5, 5, 5, 5]",[]
T0188,theme_generation,农家,七言绝句,"请围绕主题“农家”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",山深林密处，古木带苍藤。流水鸣中夜，秋声满谷冰。。。。。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0189,theme_generation,渔舟,五言绝句,"请围绕主题“渔舟”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",江村酒旆开，水国雪初霏。欲伴沙鸥宿，寻诗尽夜归。,True,4,"[5, 5, 5, 5]",[]
T0190,theme_generation,山居,七言绝句,"请围绕主题“山居”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",云生石罅开，风起林梢过。我亦喜新晴，共君携酒卧。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0191,theme_generation,旅夜,五言绝句,"请围绕主题“旅夜”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",独卧闻鸡唱，惊心忆故乡。如何枕上梦，偏作去乡庄。,True,4,"[5, 5, 5, 5]",[]
T0192,theme_generation,夏雨,七言绝句,"请围绕主题“夏雨”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",云卷月来初，天容水镜虚。夜深何处笛，吹到读书庐。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0193,theme_generation,冬夜,五言绝句,"请围绕主题“冬夜”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",月暗山无迹，星明天有涯。小窗灯影外，何处得梅花。,True,4,"[5, 5, 5, 5]",[]
T0194,theme_generation,梅雪,七言绝句,"请围绕主题“梅雪”创作一首七言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",梅雪满城飞，春风作意归。不知花落树，先已著寒衣。,False,4,"[5, 5, 5, 5]","[""第 1 句字数错误：期望 7 字，实际 5 字"", ""第 2 句字数错误：期望 7 字，实际 5 字"", ""第 3 句字数错误：期望 7 字，实际 5 字"", ""第 4 句字数错误：期望 7 字，实际 5 字""]"
T0195,theme_generation,兰亭,五言绝句,"请围绕主题“兰亭”创作一首五言绝句。
要求：只输出诗词正文，不要标题、解释、赏析、序号或任何说明文字。
格式要求：五言绝句为四句、每句五个汉字；七言绝句为四句、每句七个汉字。",昔游今复来，叹赏兰亭处。因知曲水集，不减永嘉初。,True,4,"[5, 5, 5, 5]",[]
